,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,y
4848,4,6,5,7,5,8,5,7,3,6,5,9,3,8,5,9,0
4849,5,7,7,5,6,7,9,4,6,10,6,6,3,7,6,8,0
4850,5,8,7,7,7,7,8,3,3,7,5,7,6,8,6,6,0
4851,4,8,4,6,2,3,6,6,11,7,7,15,0,8,7,7,0
4852,7,10,10,8,6,10,5,2,5,9,4,7,8,6,2,9,0
4853,4,9,5,10,5,7,7,6,3,8,9,10,3,8,7,9,0
4854,4,5,4,8,2,7,4,15,6,7,12,8,3,9,0,8,0
4855,6,9,8,8,8,7,9,5,6,6,8,11,8,9,9,8,0
4856,4,6,6,4,5,4,10,2,4,8,7,9,6,7,4,5,0
4857,5,8,6,6,3,7,7,7,8,10,6,11,2,10,4,9,0
4858,2,4,4,3,2,9,7,4,6,10,4,6,2,8,3,8,0
4859,8,9,9,7,4,3,8,6,8,10,11,10,3,9,2,5,0
4860,5,11,9,8,7,10,5,1,5,9,1,5,3,7,4,8,0
4861,4,10,5,8,5,4,10,4,5,11,9,5,1,10,3,7,0
4862,5,11,6,8,5,3,4,3,8,2,0,8,0,7,1,5,0
4863,4,11,5,8,3,4,12,9,2,10,6,4,1,10,4,8,0
4864,2,2,3,4,2,4,4,5,7,2,2,5,1,6,1,6,0
4865,3,6,5,4,4,7,8,4,5,9,6,5,2,8,6,6,0
4866,3,4,4,6,2,3,8,6,10,7,6,14,0,8,7,7,0
4867,3,8,4,6,3,6,8,6,5,9,8,14,1,9,3,11,0
4868,4,5,6,3,3,8,8,3,6,10,6,8,3,8,3,8,0
4869,3,7,3,5,1,0,1,6,6,0,1,6,0,8,0,8,0
4870,5,7,7,6,6,5,8,3,8,7,7,9,3,7,7,5,0
4871,2,2,3,3,2,7,7,7,4,7,6,8,2,8,3,8,1
4872,7,11,6,6,5,8,8,4,7,10,5,6,6,6,7,6,0
4873,4,6,6,4,4,3,8,2,6,10,10,11,3,8,3,6,0
4874,3,2,4,3,3,7,7,5,6,6,6,6,2,8,7,10,0
4875,2,1,2,2,1,5,11,3,5,11,9,5,1,10,3,6,0
4876,7,8,6,11,5,7,6,5,5,6,11,6,4,11,3,7,0
4877,8,10,6,6,4,6,8,5,5,9,6,9,7,5,7,11,0
4878,7,9,7,7,4,3,10,2,7,11,11,6,1,11,2,5,0
4879,5,9,7,7,7,6,6,3,7,6,6,9,7,8,5,9,0
4880,3,3,5,2,3,8,6,6,4,7,7,8,7,5,2,7,0
4881,3,8,5,5,1,7,10,3,2,7,13,8,2,11,0,8,0
4882,3,5,4,7,2,7,7,8,7,5,6,10,2,7,5,11,0
4883,5,4,5,6,2,4,8,9,1,7,6,11,3,8,3,11,0
4884,1,3,2,2,1,8,5,4,4,13,7,12,1,7,0,8,0
4885,4,11,6,8,4,7,7,4,9,6,6,8,3,8,7,7,0
4886,6,10,6,8,6,1,10,2,3,10,10,9,6,10,1,7,0
4887,4,9,6,6,2,8,4,3,1,7,1,8,3,7,2,8,0
4888,9,15,8,8,4,5,10,4,4,9,9,6,4,11,2,8,0
4889,3,1,4,2,3,7,7,6,6,7,6,8,3,8,4,8,0
4890,7,14,6,8,4,8,9,3,7,14,4,5,2,8,5,9,0
4891,3,5,5,4,4,8,8,3,6,10,5,5,3,7,6,9,0
4892,4,8,6,6,4,8,8,6,7,9,5,4,3,7,4,9,0
4893,6,11,9,9,10,9,7,5,5,6,7,6,10,9,3,6,0
4894,3,5,4,4,2,6,7,6,7,7,5,10,2,9,4,9,0
4895,2,1,3,2,2,8,7,6,5,7,6,8,3,8,3,8,0
4896,2,3,3,2,2,9,6,4,6,10,5,6,2,8,2,8,0
4897,3,4,5,7,2,8,7,9,7,5,6,10,2,7,5,10,0
4898,3,8,4,6,3,7,7,11,1,7,9,8,8,5,0,8,0
4899,6,11,8,9,9,9,7,5,2,6,6,10,8,8,5,10,0
4900,2,8,4,6,3,11,3,3,3,10,2,9,2,6,3,8,0
4901,5,9,6,6,3,7,7,8,8,7,6,8,3,8,4,8,1
4902,3,5,4,6,5,8,10,6,4,7,7,6,4,10,6,3,0
4903,2,5,3,3,3,7,7,6,6,7,6,5,2,8,2,7,0
4904,6,11,5,8,4,5,13,3,3,13,6,4,2,8,6,6,0
4905,2,5,3,4,2,6,8,7,7,9,8,13,1,9,4,10,0
4906,4,10,5,8,6,7,5,11,1,7,9,8,9,5,2,8,0
4907,3,4,5,6,1,7,15,1,6,7,11,8,0,8,0,8,0
4908,5,11,7,8,4,7,3,2,8,7,2,8,1,6,3,7,0
4909,1,6,2,4,1,10,6,1,7,11,3,7,0,7,1,7,0
4910,4,9,5,6,8,8,10,5,4,8,6,5,6,10,9,6,0
4911,5,7,7,5,6,9,5,5,4,7,5,7,3,7,10,5,0
4912,4,6,5,4,5,8,7,6,3,8,5,7,4,7,7,10,0
4913,5,10,5,7,4,4,11,1,2,8,10,7,3,10,1,8,0
4914,5,8,7,6,7,8,7,6,7,7,6,7,3,8,4,7,0
4915,9,14,9,8,6,3,8,4,6,10,11,12,5,8,4,6,0
4916,6,11,9,8,11,8,6,6,1,7,6,8,11,8,6,8,1
4917,7,9,9,7,7,6,6,3,5,10,9,9,10,7,3,8,0
4918,4,4,5,6,3,5,13,8,4,8,3,9,3,7,7,11,0
4919,5,10,6,8,4,7,7,4,4,7,6,7,3,8,4,8,0
4920,9,15,6,9,5,4,8,6,4,10,8,9,5,10,5,8,1
4921,5,7,6,5,4,6,6,7,7,5,6,10,2,8,4,10,0
4922,4,7,6,5,4,9,6,2,8,11,4,10,2,7,6,10,0
4923,4,7,6,5,4,5,11,3,5,13,7,5,1,10,2,7,0
4924,5,5,7,4,5,8,5,5,4,7,4,10,5,6,6,8,0
4925,8,12,6,6,5,7,7,4,4,9,8,10,4,9,8,10,0
4926,3,7,4,5,3,6,5,5,6,6,6,9,2,9,3,7,0
4927,4,5,6,3,2,4,12,3,3,10,11,7,2,10,1,8,0
4928,6,9,8,7,4,6,7,2,7,7,6,11,0,8,4,8,0
4929,4,5,6,8,2,6,8,7,10,5,7,13,1,7,4,9,0
4930,4,8,5,6,4,7,6,7,8,6,5,5,3,8,3,7,0
4931,5,11,6,8,2,7,7,5,4,7,6,8,3,8,4,8,0
4932,5,11,5,8,3,3,7,6,11,7,6,14,0,8,8,7,0
4933,1,1,2,2,1,4,7,5,8,7,6,13,0,8,7,9,0
4934,4,10,5,7,5,8,9,8,6,7,4,6,2,6,9,8,0
4935,5,9,7,7,3,9,12,3,4,4,11,9,3,10,1,8,0
4936,2,6,4,4,3,9,6,4,6,10,4,6,3,8,3,8,0
4937,4,10,4,8,1,0,1,5,6,0,0,6,0,8,0,8,0
4938,3,8,5,6,7,9,8,4,5,7,6,6,5,6,8,6,0
4939,3,5,5,5,4,8,7,4,4,6,7,7,4,8,1,6,0
4940,2,6,3,4,1,7,7,0,7,13,6,8,0,8,1,8,0
4941,6,7,8,6,9,8,6,5,5,7,6,8,8,10,7,4,0
4942,8,14,7,8,5,10,6,3,5,10,4,6,4,8,7,10,0
4943,5,7,8,5,7,8,7,2,4,9,6,7,7,5,2,7,0
4944,4,10,6,8,4,7,7,0,8,13,6,8,0,8,1,8,0
4945,4,5,5,4,3,4,10,3,2,9,9,7,6,11,1,6,0
4946,4,5,5,6,5,7,10,4,5,8,7,8,4,7,6,6,0
4947,8,10,8,5,5,8,7,3,5,10,5,7,6,9,4,8,0
4948,4,10,6,7,2,7,5,3,1,7,0,8,3,7,2,8,0
4949,6,8,9,7,9,6,7,4,4,6,5,8,8,9,5,8,0
4950,6,9,9,7,4,7,10,2,7,14,5,3,3,8,4,8,0
4951,4,5,6,8,2,7,8,4,3,7,14,8,3,9,0,8,0
4952,7,9,10,8,11,7,7,4,4,7,5,8,7,8,6,6,0
4953,4,8,5,6,5,8,8,7,5,8,5,7,7,8,6,11,0
4954,4,11,6,8,3,7,7,0,8,14,6,8,0,8,1,8,0
4955,3,5,5,4,3,8,7,2,7,11,5,8,2,9,5,10,0
4956,5,9,5,6,2,1,12,5,6,12,11,9,0,8,2,6,0
4957,4,5,5,4,3,6,7,5,5,9,8,9,2,8,5,9,0
4958,5,9,6,7,5,8,6,8,6,7,5,8,3,8,4,7,1
4959,4,8,6,6,6,8,8,7,4,6,6,8,3,7,7,4,0
4960,4,8,4,6,4,8,8,5,7,5,5,7,0,8,8,8,0
4961,2,5,3,8,1,12,3,10,3,13,6,13,1,6,0,8,0
4962,3,2,3,3,3,7,7,5,7,7,6,9,2,8,5,10,0
4963,6,14,5,8,5,9,6,4,6,11,5,7,4,8,9,10,0
4964,3,8,4,6,3,3,12,4,5,12,10,5,1,10,3,5,0
4965,4,8,6,6,4,8,7,1,8,10,4,7,3,8,3,8,0
4966,3,3,4,4,1,7,7,4,4,7,6,8,3,8,4,8,0
4967,5,9,4,4,3,7,8,3,3,8,6,6,3,9,8,7,0
4968,3,5,4,3,2,6,8,6,7,7,10,9,3,9,0,8,0
4969,2,7,4,5,3,8,7,2,6,7,6,7,0,9,8,8,0
4970,6,8,7,6,3,3,9,6,7,11,11,9,3,9,1,6,0
4971,4,7,5,8,5,8,6,7,5,9,6,9,3,8,5,7,0
4972,3,5,5,4,2,4,12,3,3,9,11,7,2,10,1,8,0
4973,3,4,4,3,2,5,7,4,7,7,6,11,3,8,5,9,0
4974,5,9,7,6,9,7,6,4,4,7,7,8,10,8,6,6,0
4975,6,10,6,8,4,5,8,6,8,12,9,13,2,9,4,7,0
4976,4,7,4,5,3,8,7,12,1,6,6,8,5,8,0,9,0
4977,4,4,6,3,3,7,6,3,6,10,5,9,4,6,4,7,0
4978,6,10,6,5,3,6,8,4,3,10,8,5,3,10,4,4,0
4979,2,1,4,2,2,7,7,6,6,6,6,10,2,9,4,9,0
4980,4,6,6,6,5,5,8,4,8,8,8,9,3,9,7,6,0
4981,5,9,8,7,7,9,7,3,7,11,4,7,3,7,5,9,0
4982,3,5,6,4,4,9,6,3,6,10,5,7,2,8,5,9,0
4983,5,9,5,7,4,3,11,2,3,9,11,8,3,12,1,7,0
4984,4,8,5,6,2,7,7,4,14,9,6,8,0,8,8,8,0
4985,3,9,5,6,4,7,7,3,8,5,6,8,2,8,6,7,0
4986,7,11,8,8,6,6,7,3,6,10,7,8,3,7,5,6,0
4987,7,9,6,7,3,4,11,3,4,9,11,7,3,10,1,7,0
4988,5,9,6,6,7,8,8,7,3,8,4,6,5,7,8,9,0
4989,2,1,3,2,1,6,8,6,6,6,9,9,3,9,0,8,0
4990,4,8,3,12,3,9,7,3,3,11,5,5,3,8,6,10,0
4991,5,9,6,11,6,8,6,7,4,9,7,10,3,8,6,8,0
4992,11,14,8,8,4,9,10,6,5,6,10,6,6,13,3,6,0
4993,4,6,5,4,3,8,7,3,6,10,6,8,2,9,5,8,0
4994,3,8,4,6,2,7,7,6,9,5,7,10,0,8,9,8,0
4995,6,11,5,6,3,7,8,4,3,8,8,10,4,8,7,11,0
4996,4,6,6,8,8,9,9,5,0,6,7,10,6,12,5,10,0
4997,1,0,1,0,0,7,7,10,2,7,6,8,2,8,0,8,0
4998,5,11,7,8,9,8,9,7,4,7,7,8,8,8,9,5,0
4999,3,7,4,5,2,8,9,3,1,7,12,8,2,10,0,8,0
5000,5,11,6,8,5,7,8,3,7,10,4,6,2,6,5,8,0
5001,4,10,4,8,4,3,8,5,9,7,6,14,0,8,6,8,0
5002,5,11,5,8,4,5,6,7,6,7,7,11,3,7,5,8,0
5003,2,1,3,2,0,7,15,1,4,7,11,8,0,8,0,8,0
5004,4,9,4,6,2,1,14,5,3,12,9,5,0,8,2,6,0
5005,5,11,7,8,4,8,6,3,6,15,4,9,0,7,0,7,0
5006,4,9,5,6,4,5,11,8,2,9,5,4,1,10,3,7,0
5007,3,7,5,5,3,10,6,4,7,10,3,6,3,8,3,9,0
5008,3,3,4,5,1,1,0,6,6,0,1,5,0,8,0,8,0
5009,5,10,6,7,5,6,6,6,6,10,7,13,3,9,5,9,0
5010,2,2,3,3,2,8,7,6,3,6,6,9,2,9,3,10,0
5011,5,10,5,8,3,0,1,5,6,0,0,7,0,8,0,8,0
5012,6,9,6,7,3,4,14,5,6,12,9,3,1,11,2,4,0
5013,1,3,3,1,1,6,10,3,4,13,7,5,1,9,1,7,0
5014,5,7,7,5,4,4,10,3,4,10,10,9,5,8,1,8,0
5015,2,3,4,2,2,8,7,1,7,10,5,8,2,8,2,8,0
5016,0,3,0,2,0,7,7,1,7,7,6,8,0,8,2,8,0
5017,4,9,3,4,2,6,8,4,3,9,8,10,3,9,8,9,0
5018,4,10,6,7,4,8,4,0,8,10,3,10,0,7,3,9,0
5019,3,7,6,5,3,11,2,3,2,10,2,9,2,6,3,9,0
5020,2,8,3,5,1,8,13,0,6,6,11,8,0,8,0,8,0
5021,4,7,6,5,4,5,9,3,4,10,9,8,5,8,1,8,0
5022,3,1,5,3,1,7,12,2,3,7,11,9,2,10,1,8,0
5023,2,3,2,2,1,4,3,4,8,2,2,5,0,7,1,6,0
5024,5,9,8,7,7,5,9,3,6,10,9,9,3,9,4,6,0
5025,8,12,9,6,5,8,7,2,7,11,4,7,5,10,4,8,0
5026,4,8,5,6,5,8,6,7,5,6,8,9,3,9,9,8,0
5027,3,7,4,5,3,6,8,5,9,7,7,9,1,9,7,7,0
5028,5,8,7,11,11,8,8,4,2,7,8,9,4,11,8,8,0
5029,2,2,3,3,1,7,10,1,6,7,11,9,1,11,1,8,0
5030,6,11,9,8,7,7,7,4,7,6,5,8,7,8,5,9,0
5031,3,3,3,4,2,3,7,6,10,7,6,14,0,8,7,7,0
5032,3,5,5,3,2,6,12,3,5,13,7,4,1,10,2,6,0
5033,5,9,7,7,9,8,7,3,4,6,7,8,10,8,8,7,0
5034,3,7,3,4,2,7,9,14,3,7,3,8,3,8,0,8,0
5035,3,6,5,4,3,8,8,8,4,7,6,7,3,8,3,8,1
5036,5,10,8,8,9,6,7,3,4,7,6,9,8,10,8,5,0
5037,2,5,3,3,2,6,8,7,7,8,8,13,1,9,4,10,0
5038,7,10,10,8,6,8,7,3,7,10,5,8,3,8,3,8,0
5039,6,9,8,8,9,6,8,2,5,7,7,10,4,5,8,7,0
5040,4,10,5,8,7,8,7,3,5,6,7,10,4,9,8,8,0
5041,3,6,5,8,2,7,5,3,1,7,0,8,3,7,2,8,0
5042,3,5,5,4,3,7,8,2,9,12,6,8,1,9,5,7,0
5043,5,7,6,5,3,4,9,1,8,10,10,6,1,10,3,4,0
5044,2,1,4,2,1,7,2,2,1,6,2,8,2,7,2,7,0
5045,3,9,6,6,4,11,3,1,2,8,2,9,2,6,2,7,0
5046,2,7,4,5,2,7,8,2,5,14,5,7,0,6,1,7,0
5047,4,5,5,3,2,4,8,4,8,11,9,12,1,9,3,7,0
5048,6,8,6,9,6,7,7,7,4,9,9,9,4,8,7,9,0
5049,5,8,7,6,4,8,9,3,6,13,5,5,2,9,2,7,0
5050,5,10,6,8,4,3,9,5,7,11,10,9,3,9,2,7,0
5051,5,11,6,8,6,8,8,7,5,7,5,7,2,8,9,8,0
5052,3,9,4,6,4,3,8,5,9,7,7,14,0,8,6,9,0
5053,1,3,1,1,1,7,7,2,7,7,6,8,0,8,2,8,0
5054,4,9,6,7,5,7,7,2,7,11,7,9,3,8,4,8,0
5055,3,5,4,4,3,5,10,3,5,10,9,5,1,10,3,6,0
5056,3,2,4,4,2,6,8,6,6,7,9,9,3,9,1,8,0
5057,2,2,3,3,2,7,7,7,4,7,6,8,2,8,3,8,1
5058,10,12,9,7,5,7,7,5,5,8,9,8,7,11,5,9,0
5059,2,1,3,2,2,7,7,3,9,6,6,8,2,8,5,8,0
5060,3,5,4,6,4,8,7,5,2,8,7,10,3,9,5,8,0
5061,4,9,5,7,3,3,4,3,9,2,0,7,0,7,1,5,0
5062,5,9,7,6,4,6,9,6,5,8,7,8,5,8,1,7,0
5063,4,10,5,8,5,8,9,8,6,7,4,5,2,6,8,8,0
5064,4,8,5,6,3,7,11,3,8,11,9,4,2,11,3,5,0
5065,5,9,8,7,8,6,7,3,7,5,6,11,4,10,11,8,0
5066,2,7,4,5,2,6,12,3,7,8,11,7,1,11,1,7,0
5067,2,7,2,5,1,12,2,9,4,13,5,12,1,6,0,8,0
5068,1,3,2,1,0,6,4,1,7,8,2,10,0,7,2,9,0
5069,5,10,6,7,2,7,7,5,4,7,6,8,3,8,4,8,0
5070,4,6,5,5,4,8,5,4,4,9,4,10,3,7,5,7,1
5071,3,5,5,7,6,8,11,3,1,8,8,6,6,10,4,6,0
5072,4,9,5,7,2,7,5,15,5,7,13,8,3,9,0,8,0
5073,7,11,9,8,8,7,6,9,6,7,6,9,6,8,7,2,0
5074,4,6,6,4,3,7,8,3,5,10,6,7,5,8,1,7,0
5075,9,12,8,6,5,7,5,4,5,9,9,5,4,10,4,5,0
5076,4,2,5,4,4,8,6,6,4,6,7,8,8,6,2,7,0
5077,3,10,4,8,4,4,12,7,2,10,7,4,1,10,3,8,0
5078,2,3,4,2,1,6,2,2,2,5,2,8,2,6,2,6,0
5079,3,7,5,5,6,8,6,3,4,6,6,8,6,8,6,8,0
5080,3,4,5,3,2,9,6,3,8,11,4,7,1,9,4,9,0
5081,4,7,5,5,2,8,6,7,7,6,6,9,2,8,6,11,0
5082,4,10,5,7,4,6,8,9,7,7,5,7,2,8,9,9,0
5083,4,4,5,6,2,7,4,14,5,7,14,8,3,9,0,8,0
5084,4,9,6,7,6,8,5,7,4,6,6,8,3,7,5,9,0
5085,5,6,4,9,3,6,9,5,3,12,7,7,2,9,10,6,0
5086,6,9,8,7,4,6,8,3,4,10,8,8,5,8,1,7,0
5087,5,5,6,8,4,6,9,10,5,6,5,8,3,8,6,11,0
5088,2,3,3,2,1,7,12,2,2,6,10,9,2,11,0,8,0
5089,5,9,5,6,6,7,5,11,0,7,8,8,7,5,1,9,0
5090,3,4,4,6,1,0,0,6,6,0,1,5,0,8,0,8,0
5091,4,5,4,3,3,7,8,5,5,7,7,6,6,9,3,6,0
5092,4,9,6,7,5,9,6,2,7,11,5,9,3,7,6,10,0
5093,4,6,5,4,2,8,6,4,7,15,6,10,1,6,1,7,0
5094,4,11,5,8,4,6,9,4,1,8,12,8,3,9,1,8,0
5095,2,7,4,4,1,8,5,3,1,7,0,8,2,7,2,8,0
5096,1,1,2,1,1,5,11,7,2,10,6,4,1,9,3,8,0
5097,9,11,9,8,6,5,8,0,9,8,9,5,4,13,7,3,0
5098,4,5,5,4,2,4,4,5,8,2,2,5,1,6,1,5,0
5099,7,8,7,10,7,8,5,7,5,9,6,9,3,8,6,7,0
5100,5,11,5,8,4,7,5,12,4,7,13,8,3,9,0,7,0
5101,4,9,5,7,3,5,7,10,9,6,5,5,3,8,4,8,0
5102,4,11,5,8,4,6,8,9,8,7,5,7,3,8,9,10,0
5103,3,6,3,4,3,8,7,11,1,6,6,8,5,9,0,6,0
5104,4,9,5,8,6,7,6,5,4,7,7,8,2,9,7,10,0
5105,5,9,5,6,2,8,4,14,6,7,14,8,3,9,0,8,0
5106,4,10,5,8,3,6,9,4,1,8,12,8,4,9,1,8,0
5107,6,11,9,8,7,9,8,2,5,13,5,5,3,9,4,9,0
5108,6,8,8,6,6,7,7,2,8,11,5,9,3,8,4,9,0
5109,4,8,5,6,3,7,5,2,0,7,1,8,2,7,1,8,0
5110,7,9,7,6,3,4,10,2,8,10,11,5,2,13,4,3,0
5111,5,9,8,6,6,7,10,2,3,7,9,8,8,11,1,8,0
5112,8,13,8,7,4,9,7,3,7,9,3,6,5,8,4,8,0
5113,5,9,7,8,7,6,7,6,7,7,6,9,5,5,7,4,0
5114,0,0,1,0,0,5,10,6,1,9,6,5,1,9,2,8,0
5115,2,2,3,3,2,6,8,7,7,8,7,13,1,9,4,10,0
5116,3,7,5,4,1,8,11,2,2,5,12,8,1,11,0,8,0
5117,2,5,3,3,1,9,6,3,6,12,4,9,1,6,1,7,0
5118,6,11,8,9,6,7,7,8,6,6,6,13,6,8,5,7,0
5119,5,9,5,10,6,8,6,7,5,9,6,9,3,8,6,8,0
5120,3,5,5,4,3,9,6,4,7,9,4,6,2,8,3,8,0
5121,5,12,4,6,2,11,5,3,6,12,3,7,2,9,4,11,0
5122,4,7,5,5,3,5,8,5,5,9,9,8,2,8,4,9,0
5123,6,9,8,7,8,7,7,5,5,6,7,8,9,7,3,7,0
5124,4,9,6,6,2,8,3,3,3,7,2,8,3,6,3,8,0
5125,2,8,2,6,2,7,7,0,7,7,6,8,0,8,3,8,0
5126,6,7,8,6,7,7,8,5,3,7,7,8,9,10,9,7,0
5127,4,7,5,9,5,9,7,7,3,5,7,10,3,8,7,10,0
5128,4,8,4,6,4,6,7,9,7,7,7,6,2,8,3,8,0
5129,3,8,5,6,7,10,8,4,5,7,6,6,4,7,7,4,0
5130,4,9,6,7,6,7,7,8,6,6,5,5,3,9,4,8,0
5131,3,3,3,2,1,6,11,2,7,11,9,5,1,10,2,5,0
5132,2,5,5,3,2,7,8,2,9,12,6,8,1,9,5,8,0
5133,3,9,4,6,3,6,7,11,9,7,6,6,3,8,4,8,0
5134,6,10,9,8,7,10,6,2,5,9,4,7,8,6,2,8,0
5135,2,1,3,2,2,7,7,5,8,6,6,9,2,8,7,8,0
5136,5,8,6,6,3,5,7,6,6,10,8,10,2,8,5,9,0
5137,3,2,4,3,2,7,7,6,7,6,6,5,2,8,3,7,0
5138,5,10,7,8,6,10,6,1,6,10,3,8,4,9,4,11,0
5139,6,10,8,8,6,8,7,2,9,12,5,8,1,8,6,8,0
5140,6,10,6,8,4,4,7,6,6,13,10,12,2,11,3,7,0
5141,6,11,9,8,7,6,6,1,6,9,6,10,5,7,5,8,0
5142,4,9,5,6,4,8,6,7,3,10,4,8,3,8,3,7,1
5143,5,5,7,4,5,8,6,6,5,7,7,8,8,6,2,8,0
5144,4,5,4,6,3,5,11,8,4,7,3,9,3,7,6,11,0
5145,4,10,6,7,4,5,8,7,7,8,10,10,3,9,1,8,0
5146,7,13,6,7,4,10,3,4,7,10,4,9,3,9,6,13,0
5147,4,9,6,7,4,8,6,9,3,6,5,7,3,8,4,9,1
5148,3,5,4,3,2,5,8,4,7,10,8,9,3,9,2,6,0
5149,3,7,5,5,4,6,7,6,4,6,5,8,3,7,6,11,0
5150,2,3,4,4,1,7,5,3,1,6,1,8,2,7,2,7,0
5151,5,10,7,8,4,11,8,5,2,6,9,8,8,10,0,8,0
5152,2,3,4,2,1,5,11,3,5,13,7,4,1,9,1,7,0
5153,5,5,6,3,2,4,8,5,8,10,10,9,3,9,2,5,0
5154,1,0,1,0,0,7,6,10,4,7,11,8,3,10,0,8,0
5155,5,9,6,7,3,7,7,3,6,15,6,10,1,6,1,7,0
5156,3,3,4,5,2,8,6,5,9,5,6,8,0,9,9,8,0
5157,2,0,3,1,1,7,8,4,0,7,8,8,7,9,0,8,0
5158,2,2,3,2,2,8,8,5,2,8,7,9,2,9,3,8,0
5159,3,9,5,7,3,13,2,4,4,12,1,9,3,6,3,10,0
5160,6,7,7,5,4,3,8,5,7,10,9,10,3,9,2,5,0
5161,3,3,4,5,2,8,7,8,7,6,6,10,2,7,5,11,0
5162,4,7,5,6,3,8,7,8,6,6,7,9,3,8,5,9,0
5163,6,11,8,8,8,9,7,3,6,9,4,6,3,8,5,9,0
5164,5,8,7,6,4,5,9,4,10,12,10,8,2,8,5,3,0
5165,5,7,7,5,4,6,7,4,9,12,8,9,2,8,5,7,0
5166,6,10,6,8,4,7,7,12,2,7,9,8,9,6,0,8,0
5167,4,9,4,7,2,3,7,6,11,7,7,15,0,8,7,7,0
5168,4,11,6,8,3,7,7,0,8,14,6,8,0,8,1,8,0
5169,2,4,4,3,2,9,7,4,6,10,4,6,2,8,3,8,0
5170,4,5,5,4,3,7,11,3,2,6,9,8,7,11,0,8,0
5171,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,0
5172,8,12,7,6,4,9,7,4,7,12,4,6,2,8,8,8,0
5173,4,5,6,4,5,8,9,5,7,7,7,8,3,10,7,7,0
5174,7,11,8,8,6,6,6,7,7,9,8,11,2,11,5,9,0
5175,7,11,8,6,5,6,9,3,5,10,6,8,6,7,5,7,0
5176,4,10,6,8,7,8,7,5,6,7,6,6,3,8,4,7,0
5177,5,6,6,7,6,6,12,3,5,9,7,6,4,9,5,6,0
5178,4,10,5,8,3,7,7,14,2,4,6,8,6,8,0,8,0
5179,4,7,4,5,2,5,9,6,7,12,9,9,2,10,2,7,0
5180,4,5,6,3,3,7,7,1,9,10,6,8,2,8,3,7,0
5181,3,7,4,5,3,5,11,5,4,11,8,4,1,10,4,7,0
5182,3,8,4,6,2,7,7,14,2,5,6,8,6,8,0,8,0
5183,4,8,5,6,5,8,8,6,5,9,5,5,3,8,3,7,0
5184,6,11,8,8,8,9,7,8,5,6,7,9,6,8,4,6,0
5185,6,6,8,8,9,7,9,3,3,8,8,6,6,11,6,5,0
5186,0,0,1,0,0,6,7,6,4,7,6,8,1,8,5,10,0
5187,4,7,7,5,3,5,9,2,8,10,10,8,3,8,4,6,0
5188,3,5,4,7,1,10,14,1,6,4,11,9,0,8,0,8,0
5189,3,10,5,8,5,8,6,8,4,6,5,6,3,8,3,7,1
5190,4,7,5,5,4,9,9,6,4,7,5,8,3,9,10,7,0
5191,1,1,2,1,0,7,14,1,5,7,11,8,0,8,0,8,0
5192,3,4,4,2,2,6,11,3,2,8,7,7,6,11,1,6,0
5193,7,9,6,4,2,4,12,3,7,13,8,4,2,8,3,4,0
5194,2,6,3,4,1,7,12,0,5,7,10,8,0,8,0,8,0
5195,5,11,5,6,4,9,4,5,3,10,6,12,7,4,6,10,0
5196,5,10,6,8,6,5,8,6,6,6,5,9,4,8,6,10,0
5197,1,0,1,0,0,6,9,7,3,7,5,8,2,7,3,10,0
5198,3,2,4,4,3,7,11,3,6,7,11,8,2,11,1,8,0
5199,1,0,2,1,0,2,1,6,5,0,2,5,0,8,0,8,0
5200,4,8,5,6,3,7,10,1,8,11,9,5,1,10,3,5,0
5201,2,3,3,5,0,7,10,1,3,7,12,8,1,11,0,8,0
5202,5,11,5,8,3,5,11,2,8,12,10,4,1,11,2,4,0
5203,2,6,3,4,1,6,5,5,8,5,6,11,0,9,8,8,0
5204,6,8,8,6,4,9,9,3,5,10,3,5,5,9,1,7,0
5205,4,7,6,5,5,5,9,2,4,10,8,7,5,10,3,4,0
5206,3,1,4,3,3,8,6,6,4,7,7,8,7,6,2,7,0
5207,9,11,12,8,8,5,7,4,7,10,9,10,3,8,4,6,0
5208,6,9,6,5,3,9,5,4,5,12,3,8,5,7,5,10,0
5209,4,9,6,6,5,9,8,3,4,8,4,6,4,8,5,4,0
5210,4,7,5,5,2,8,7,8,7,7,6,9,3,8,4,8,1
5211,2,4,4,3,2,8,9,3,4,12,4,3,1,10,3,8,0
5212,3,9,5,7,3,4,8,7,7,9,9,14,2,9,4,9,0
5213,3,5,5,3,3,9,7,3,6,10,5,6,2,8,5,9,0
5214,2,1,3,3,1,7,12,3,6,7,11,8,2,11,1,8,0
5215,4,4,4,6,2,1,13,5,4,12,10,7,0,8,2,6,0
5216,1,3,2,4,0,14,3,6,4,13,2,10,0,7,0,8,0
5217,3,7,5,5,3,7,3,2,7,8,2,9,2,5,3,8,0
5218,3,5,6,3,3,7,7,2,8,11,6,9,2,8,4,8,0
5219,4,7,5,5,6,8,8,4,3,8,5,7,3,8,10,8,0
5220,7,12,6,6,3,8,9,7,5,14,4,4,4,10,4,7,0
5221,2,6,4,4,2,8,2,2,2,7,2,8,2,6,3,6,0
5222,5,10,7,8,4,5,13,5,4,13,8,3,2,10,2,5,0
5223,6,9,6,4,3,8,8,4,4,8,6,6,6,10,4,8,0
5224,5,11,7,8,4,8,9,6,10,5,6,6,0,8,9,7,0
